RASSF2,ASPA,FTSJ2,TMEM145,DKFZp547O146,CARD19,CTRC,ZNF324,MUL1,BOP1,SP1,SUGT1P1,RPS2P32,ZFP82,EIF2B2,MAGEL2,BCRP3,RACH1,RC3H1,FUS,TXNDC11,ZNF512B,GLIS2,AFF3,SPATA41,BRWD3,BMS1P4,NAA40,EIF5B,BAMBI,PHACTR4,DCAF4,IFI16,PARP2,ANKRD45,TMEM258,SLC5A7,MZF1,CLECL1,NBPF3,PSA_Pathway_Score,AR_Signaling_Score,Proliferation_Score
-0.9675804289438688,1.1718687597091897,0.0014868612484281,-0.1139188113942448,-0.1666927949463729,1.522745482714041,2.8997753000715,-0.98126616307481,-2.80321646039254,-4.05969825302954,-1.1757778123068028,1.3353309278968644,2.4308116508932573,0.6214935465871474,-0.9710752274142868,1.0932160057656206,1.4602683692353056,1.3665497243244171,-0.3619551414441043,0.1672939221467156,0.8589772908615699,-2.079719571552937,0.0053358760504698,0.045000388976232,2.4463131222159205,-1.893486403329684,0.1917886646387171,-0.0869886653831794,-3.1949958852232654,-0.9085890102916092,-0.6128777707134668,0.539547901228143,0.5348190670248935,0.8340253044641667,-0.0148248411894174,-0.5070727437154819,0.9559491844929502,-0.2035319083145511,-0.932682682035973,-1.1263296032773351,-0.7359076343309641,-0.7746438007011277,-0.18358963954236707
0.0730862852293892,-1.115561066591886,-1.866527542479701,-1.9890335794294245,1.029506664490046,-2.7035161821855453,-0.5614366711579898,0.029844151923529,-0.2422157856251693,-1.5744820537242104,1.7912450175217305,1.5121297868842838,-0.2846376672209288,0.7883299987381622,-1.151117837176948,-0.4651012490334288,0.5535381123133852,-0.2856847395932174,2.571499145643345,-0.0057537213468416,1.5902070790213585,-0.1493305676504495,-0.7903971508969649,-0.006081565955246,-1.230923713656512,1.5537996222581028,2.1077803170103784,-0.007455454602355,0.1795207190654684,0.751275369274211,2.26846290778494,-0.7505329777623402,-0.2965433163526185,0.8760560434183158,-0.4959748233360718,3.0714640483766664,-0.1927154084979789,-0.25842287354571,-0.375948387643451,2.180308605149351,0.5488645347635691,0.8826553391568874,0.6217886906564345
-0.7530046948106927,-1.3740236356000648,-0.6317744522887196,-0.597774781916893,1.5167088917263845,-3.85137081681941,-0.5614366711579898,-0.4096308412956436,0.3219760465357806,0.0453821340587533,1.3203834822009135,1.1237132724746604,-2.802037179265481,0.2751823521760228,0.0716036855966647,2.191439132696042,-1.3507946085426372,-0.4478101969894217,-0.5120158089939273,1.506017779906877,-0.3484118614664815,0.1559913899258884,-1.737254511586914,1.6346563285159157,-0.6505702074033023,-0.7895404414690382,-0.2171614192438154,-0.8590012893959286,0.5886735060918604,1.1287271872289508,0.6958313245310503,-1.117342848937069,-1.09842855730267,0.2259590789230153,-0.0427851216294744,2.599815625036209,-1.2807503622091003,-0.7135664621289378,-1.6906817562970466,0.2776132715854774,0.5308324227338792,0.46496014446878625,-0.04209828672011965
1.364836006888474,0.1887825110937506,-1.716133491103366,-0.3517102601181088,-2.078017588597541,-0.9740163378510684,-0.5614366711579898,-0.1632456002563376,-0.5118655991115539,-0.1203245036257356,0.91013166475547,1.0980090138200973,-0.7168373169625472,-0.720990631970435,-0.005594101212135,0.7914243201570718,0.1301587603561535,-0.1265154514061747,0.512019326842661,0.0983156772226195,0.7475798432097732,0.77828745303077,1.2471737604380213,0.6920986994093017,-1.4758409355137485,0.7690870919939449,0.7358970925599383,1.129850083303852,2.054043939785202,-2.167495803168153,0.6599305978078219,0.1496689817705633,-0.2224547446749065,0.9447755524763732,0.104492900500535,0.2995975987783276,0.378714408628759,0.7087016837862625,-1.2145841813421705,-0.054172073632676,-0.42342109670910105,-0.24591958923965415,-0.46793474628025405
0.3372045063372912,1.6620915171535002,-0.7073279586309016,-0.9916749768759796,-0.2833606420168799,0.2994736321069011,-0.5614366711579898,-1.788459361850785,-1.453930303639131,-0.2144623251345088,-0.2974704729098069,-2.03057433652912,0.7973176224441306,0.3116992993186305,0.5344232298521879,-0.3404576664767822,-1.1095116490329695,0.7443469239613633,-0.2956980283145143,-0.123542419165307,1.00706370021216,-0.98148409330734,1.1658949004497916,-0.6829916810080162,0.3261798338658497,-0.5121418987474319,-1.123574361386475,-0.7263534480430773,0.7769576914366949,-0.9891215005545116,-0.6133268713585366,-0.3974035088965325,0.8610869728931473,-0.6882230934102842,1.487617921638016,-0.2008279143640646,-1.2807503622091003,-0.5149643469800828,-1.0339820103753985,-0.8884192200828142,-0.42119109045941544,-0.21749138559536826,-0.4743762719086283
-1.67896082713799,-2.2877917021671674,0.2606241728820196,2.3575328213385327,-2.8717010911500425,-0.9230298142373514,-0.5614366711579898,-1.729510230652503,0.3287459330630394,0.2805354474552217,2.1335712337061805,-2.053511539217993,-2.802037179265481,0.6042274457440882,0.4449037446953305,-2.463144208530308,-1.4201307635549076,-0.981812879139412,-0.5354948334144023,3.493718847762361,-2.146676173232486,-1.5657674718128156,-3.147428011004317,0.5828628564444142,-0.2460195518267896,-0.7169642087700886,-1.4485944909691424,-2.570814902850775,-0.4467261454490775,1.5587520401074035,0.963087572457588,1.29978688993021,-1.847208071656351,-0.3799593272585462,-1.6420670888068831,3.019987129852792,-0.7974606707527914,-1.1184931934091198,-1.6906817562970466,-0.0102217900541617,0.03496685043180276,-0.0004594517459056424,0.2594272982711438
0.8311129034996142,0.8134077307428301,-0.4813825362840206,-0.4195065596347115,-0.7344228524418066,-0.4991737569911818,0.1565679583546525,0.4998080024585163,1.6237887478540531,-0.9385279796103392,-0.7399668461986928,0.6057278764934966,0.5091636236444986,-0.1209643826102906,0.1888621409019261,0.441942005179742,-0.803453450040266,1.6038345035804884,-0.8081962110183153,0.2800103512406718,1.1657794180878551,-0.4198226170607134,0.5158235446972464,-0.524925027127915,0.380762513250178,-0.2816884038186638,0.197463662170117,-0.792764086853992,-0.2414746692851931,0.1646002793674205,0.9192521228469206,-0.8732219533891458,-0.1362592290839127,-1.3788505806019358,0.7967359274680169,-0.920066458492638,-0.0047835282440539,-1.3830483493741113,-0.4096873876136104,-0.1094859438290544,0.10054960635977521,-0.0868201177536557,-0.784580467897217
-0.7574766125475625,0.5174729054682161,0.4261890729002645,-0.4032044055167521,0.5586385991690525,0.3889687132053666,-0.5614366711579898,-0.2640901325420631,1.8320322298051168,-1.581173647844894,-1.0348498508870598,0.6840235549693917,0.5943583538147672,0.2164180997878514,0.7903086472069015,-0.2817683695008683,-0.2988531136095979,1.318451716003778,-1.022817948367369,-0.6874098445016807,0.2974260971079924,0.4074358990764398,0.5192966607152436,-0.5990052587338578,0.5736101652453252,-0.1914427086154393,1.2371555402844798,1.11307698058412,-0.0178040913085793,0.0924770762675857,-0.3433994199287024,0.947252599336468,0.6289125275173907,0.866775547725424,-0.0725002731714744,-0.1478411640285669,-0.1335884481585452,-0.020398894323345,-0.5389998216652498,0.1816944625192261,-0.14871254946110563,-0.2130674919643199,-1.0959622285011883
-1.0643978453135048,-0.1239976939790608,-0.111663490576028,-0.3304532804322172,-0.6793977756392168,-1.753721758629036,-0.5614366711579898,-0.4979827198134967,-0.3648445016394264,0.1168271689146513,1.7282505437555846,0.1610682466416075,-0.6862685996545708,0.8428769560361764,-0.4788716161541913,-1.825236286566334,-0.9310572546015436,0.7821766301187781,2.1126646428585167,0.1932205574554657,1.329672349884676,0.2172090210205255,-0.636484377840146,-1.586535616469258,-0.937581896524946,0.966496001247351,1.278412671993047,-0.5042666939651756,0.7183925691194557,0.287540855092562,1.4890591687565355,1.2413319976016484,-0.4558882391889105,-0.7798358999376998,-0.929494076131518,-0.1770454419597159,0.5667900690356897,-0.7610368936722385,-0.2997426876513857,1.5880000767571307,0.10555427255360486,0.2733215660898719,0.6086588686721669
-0.7779874819413269,-1.2329341819447788,1.4882936988374091,1.7506120325869674,-0.923888741043854,2.718911503415863,0.2131226297379858,0.0928014951682936,2.0981412768255243,-1.3987022154040547,-0.4634967819145185,-1.565406503106229,-0.9233411340464124,-1.3259728382718776,-2.1471432985012204,1.3109360227983855,-1.3222811862777193,-1.3066216348888595,-1.5474464905730598,0.3515152170673761,0.456276676384852,0.0610953275269523,-0.4654767829022308,1.659443900730878,2.5903641953751606,-2.1839569875849807,-2.606958093724168,1.405927886847423,-1.6273080900326855,1.8327125223221008,-0.7101960726761886,1.1074706831234942,-0.8160347273827068,2.072716619256713,-0.6729162048215048,0.7467627900188375,0.597508624395533,-0.0066202559418648,0.0814557282251889,-0.4231698488280088,0.6231163014592168,0.41989283801357796,1.7280917801898616
